Series ID,GCPIAG,GCPIAGYP,GCPIEITCYP,GCPIXVIYP,GCPITIYP,GCPITXVIYP,GCPINTIYP,GCPINTXDLYP,GCPIOCPMWMYP,GCPIOCPMTMYP,GCPIAGQP,GCPIAGSAQP,GCPIEITCQP,GCPIXVIQP,GCPITIQP,GCPITXVIQP,GCPINTIQP,GCPINTXDLQP,GCPIOCPMWMQP,GCPIOCPMTMQP
30/09/2024,96.62,2.9,2.9,3.1,0.6,0.9,4.1,4.1,3.8,3.6,0.2,0.1,0.1,0.3,-0.2,0.4,0.3,0.3,0.9,0.8
31/12/2024,96.81,2.4,2.4,2.7,1.0,1.8,3.1,3.1,3.4,3.2,0.2,0.3,0.3,0.4,0.0,0.3,0.4,0.4,0.6,0.5
31/03/2025,97.70,2.4,2.4,2.6,0.9,1.3,3.2,3.2,3.0,2.9,0.9,1.0,1.0,1.0,0.3,0.1,1.3,1.3,0.7,0.7
30/06/2025,98.43,2.1,2.1,2.5,0.2,1.2,3.1,3.1,2.8,2.7,0.7,0.7,0.7,0.8,0.1,0.4,1.0,1.0,0.6,0.6
30/09/2025,99.73,3.2,3.2,3.4,1.4,1.7,4.2,4.2,2.9,2.9,1.3,1.1,1.1,1.2,0.9,0.8,1.3,1.3,1.0,1.0
31/12/2025,100.32,3.6,3.6,3.8,2.1,2.1,4.6,4.6,3.3,3.3,0.6,0.8,0.8,0.8,0.7,0.7,0.8,0.8,1.0,0.9
31/03/2026,101.70,4.1,4.1,4.1,2.5,2.3,4.8,4.8,3.5,3.5,1.4,1.4,1.4,1.3,0.8,0.4,1.6,1.6,0.9,0.8
30/06/2026,102.31,3.9,3.9,4.0,2.4,2.1,4.8,4.8,3.6,3.6,0.6,0.6,0.6,0.7,0.0,0.2,1.0,1.0,0.7,0.8
30/09/2026
31/12/2026
31/03/2027































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































